id,left,top,right,bottom,row_index,col_index,cel_area,id_2,left_2,top_2,right_2,bottom_2,row_index_,col_index_,cel_area_2,inter_area,fid,FCODE,Shape_Leng,Category,Shape_Le_1,Shape_Area,poly_area,Conflict_R_N,NDVI_N,Water_Proximity_N,Slope_N,Land_Recovery_N,NDVI_N,Water_N,Slope_N,Land_N,Conflict_R_N,HSI,Habitat_Quality,Elephant_Suitable,Leopard_Suitable,Wild Boar_Suitable,Biodiversity_Potential,HSI_WSM,NDVI,Water_Proximity,Slope,Land_Recovery,Conflict_R,Conflict_Species,Conflict_Type,Year,Village
1917,9056024.1686,3281610.8493,9057024.1686,3280610.8493,56,31,773025.035,1917,9056024.1686,3281610.8493,9057024.1686,3280610.8493,56,31,773025.035,773025.035,756.0,25212.0,92484.735093,Forest,108220.76925,15321688.933,2514726.098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,Low,False,False,False,0,0.0,0.0,0.0,0.0,0.0,0,Wild Boar,Crop Raiding,2020,Village_B
1918,9056024.1686,3280610.8493,9057024.1686,3279610.8493,57,31,773138.584,1917,9056024.1686,3281610.8493,9057024.1686,3280610.8493,56,31,773025.035,0.0,756.0,25212.0,92484.735093,Forest,108220.76925,15321688.933,2514726.098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,Low,False,False,False,0,0.0,0.0,0.0,0.0,0.0,0,Elephant,Livestock Killing,2018,Village_C
1918,9056024.1686,3280610.8493,9057024.1686,3279610.8493,57,31,773138.584,1918,9056024.1686,3280610.8493,9057024.1686,3279610.8493,57,31,773138.584,773138.584,756.0,25212.0,92484.735093,Forest,108220.76925,15321688.933,2514726.098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,Low,False,False,False,0,0.0,0.0,0.0,0.0,0.0,0,Wild Boar,Property Damage,2020,Village_D
1919,9056024.1686,3279610.8493,9057024.1686,3278610.8493,58,31,773252.12,1919,9056024.1686,3279610.8493,9057024.1686,3278610.8493,58,31,773252.12,773252.12,756.0,25212.0,92484.735093,Forest,108220.76925,15321688.933,2514726.098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,Low,False,False,False,0,0.0,0.0,0.0,0.0,0.0,0,Elephant,Livestock Killing,2020,Village_C
1920,9056024.1686,3278610.8493,9057024.1686,3277610.8493,59,31,773365.644,1920,9056024.1686,3278610.8493,9057024.1686,3277610.8493,59,31,773365.644,773365.644,756.0,25212.0,92484.735093,Forest,108220.76925,15321688.933,2514726.098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,Low,False,False,False,0,0.0,0.0,0.0,0.0,0.0,0,Leopard,Crop Raiding,2022,Village_A
1921,9057024.1686,3337610.8493,9058024.1686,3336610.8493,0,32,766646.497,1921,9057024.1686,3337610.8493,9058024.1686,3336610.8493,0,32,766646.497,766646.497,756.0,25212.0,92484.735093,Forest,108220.76925,15321688.933,2514726.098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,Low,False,False,False,0,0.0,0.0,0.0,0.0,0.0,0,Elephant,Crop Raiding,2018,Village_C
1922,9057024.1686,3336610.8493,9058024.1686,3335610.8493,1,32,766760.733,1922,9057024.1686,3336610.8493,9058024.1686,3335610.8493,1,32,766760.733,766760.733,756.0,25212.0,92484.735093,Forest,108220.76925,15321688.933,2514726.098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,Low,False,False,False,0,0.0,0.0,0.0,0.0,0.0,0,Wild Boar,Livestock Killing,2022,Village_C
1923,9057024.1686,3335610.8493,9058024.1686,3334610.8493,2,32,766874.9570000002,1923,9057024.1686,3335610.8493,9058024.1686,3334610.8493,2,32,766874.9570000002,766874.9570000002,756.0,25212.0,92484.735093,Forest,108220.76925,15321688.933,2514726.098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,Low,False,False,False,0,0.0,0.0,0.0,0.0,0.0,0,Elephant,Crop Raiding,2021,Village_D
1923,9057024.1686,3335610.8493,9058024.1686,3334610.8493,2,32,766874.9570000002,1924,9057024.1686,3334610.8493,9058024.1686,3333610.8493,3,32,766989.169,0.0,756.0,25212.0,92484.735093,Forest,108220.76925,15321688.933,2514726.098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,Low,False,False,False,0,0.0,0.0,0.0,0.0,0.0,0,Wild Boar,Crop Raiding,2019,Village_B
1924,9057024.1686,3334610.8493,9058024.1686,3333610.8493,3,32,766989.169,1924,9057024.1686,3334610.8493,9058024.1686,3333610.8493,3,32,766989.169,766989.169,756.0,25212.0,92484.735093,Forest,108220.76925,15321688.933,2514726.098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,Low,False,False,False,0,0.0,0.0,0.0,0.0,0.0,0,Wild Boar,Property Damage,2018,Village_B
1924,9057024.1686,3334610.8493,9058024.1686,3333610.8493,3,32,766989.169,1925,9057024.1686,3333610.8493,9058024.1686,3332610.8493,4,32,767103.37,0.0,756.0,25212.0,92484.735093,Forest,108220.76925,15321688.933,2514726.098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,Low,False,False,False,0,0.0,0.0,0.0,0.0,0.0,0,Elephant,Crop Raiding,2021,Village_B
1925,9057024.1686,3333610.8493,9058024.1686,3332610.8493,4,32,767103.37,1925,9057024.1686,3333610.8493,9058024.1686,3332610.8493,4,32,767103.37,767103.37,756.0,25212.0,92484.735093,Forest,108220.76925,15321688.933,2514726.098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,Low,False,False,False,0,0.0,0.0,0.0,0.0,0.0,0,Wild Boar,Crop Raiding,2023,Village_C
1930,9057024.1686,3328610.8493,9058024.1686,3327610.8493,9,32,767674.193,1930,9057024.1686,3328610.8493,9058024.1686,3327610.8493,9,32,767674.193,767674.193,756.0,25212.0,92484.735093,Forest,108220.76925,15321688.933,2514726.098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,Low,False,False,False,0,0.0,0.0,0.0,0.0,0.0,0,Elephant,Crop Raiding,2021,Village_C
1931,9057024.1686,3327610.8493,9058024.1686,3326610.8493,10,32,767788.322,1931,9057024.1686,3327610.8493,9058024.1686,3326610.8493,10,32,767788.322,767788.322,756.0,25212.0,92484.735093,Forest,108220.76925,15321688.933,2514726.098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,Low,False,False,False,0,0.0,0.0,0.0,0.0,0.0,0,Elephant,Crop Raiding,2022,Village_D
1932,9057024.1686,3326610.8493,9058024.1686,3325610.8493,11,32,767902.439,1932,9057024.1686,3326610.8493,9058024.1686,3325610.8493,11,32,767902.439,767902.439,756.0,25212.0,92484.735093,Forest,108220.76925,15321688.933,2514726.098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,Low,False,False,False,0,0.0,0.0,0.0,0.0,0.0,0,Wild Boar,Crop Raiding,2022,Village_B
1933,9057024.1686,3325610.8493,9058024.1686,3324610.8493,12,32,768016.544,1933,9057024.1686,3325610.8493,9058024.1686,3324610.8493,12,32,768016.544,768016.544,756.0,25212.0,92484.735093,Forest,108220.76925,15321688.933,2514726.098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,Low,False,False,False,0,0.0,0.0,0.0,0.0,0.0,0,Wild Boar,Property Damage,2019,Village_D
1934,9057024.1686,3324610.8493,9058024.1686,3323610.8493,13,32,768130.637,1934,9057024.1686,3324610.8493,9058024.1686,3323610.8493,13,32,768130.637,768130.637,756.0,25212.0,92484.735093,Forest,108220.76925,15321688.933,2514726.098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,Low,False,False,False,0,0.0,0.0,0.0,0.0,0.0,0,Wild Boar,Crop Raiding,2019,Village_D
1934,9057024.1686,3324610.8493,9058024.1686,3323610.8493,13,32,768130.637,1935,9057024.1686,3323610.8493,9058024.1686,3322610.8493,14,32,768244.717,0.0,756.0,25212.0,92484.735093,Forest,108220.76925,15321688.933,2514726.098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,Low,False,False,False,0,0.0,0.0,0.0,0.0,0.0,0,Elephant,Crop Raiding,2019,Village_C
1935,9057024.1686,3323610.8493,9058024.1686,3322610.8493,14,32,768244.717,1935,9057024.1686,3323610.8493,9058024.1686,3322610.8493,14,32,768244.717,768244.717,756.0,25212.0,92484.735093,Forest,108220.76925,15321688.933,2514726.098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,Low,False,False,False,0,0.0,0.0,0.0,0.0,0.0,0,Elephant,Livestock Killing,2019,Village_B
1936,9057024.1686,3322610.8493,9058024.1686,3321610.8493,15,32,768358.786,1935,9057024.1686,3323610.8493,9058024.1686,3322610.8493,14,32,768244.717,0.0,756.0,25212.0,92484.735093,Forest,108220.76925,15321688.933,2514726.098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,Low,False,False,False,0,0.0,0.0,0.0,0.0,0.0,0,Elephant,Human Attack,2022,Village_A
1936,9057024.1686,3322610.8493,9058024.1686,3321610.8493,15,32,768358.786,1936,9057024.1686,3322610.8493,9058024.1686,3321610.8493,15,32,768358.786,768358.786,756.0,25212.0,92484.735093,Forest,108220.76925,15321688.933,2514726.098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,Low,False,False,False,0,0.0,0.0,0.0,0.0,0.0,0,Wild Boar,Human Attack,2020,Village_A
1937,9057024.1686,3321610.8493,9058024.1686,3320610.8493,16,32,768472.842,1936,9057024.1686,3322610.8493,9058024.1686,3321610.8493,15,32,768358.786,0.0,756.0,25212.0,92484.735093,Forest,108220.76925,15321688.933,2514726.098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,Low,False,False,False,0,0.0,0.0,0.0,0.0,0.0,0,Leopard,Crop Raiding,2022,Village_C
1937,9057024.1686,3321610.8493,9058024.1686,3320610.8493,16,32,768472.842,1937,9057024.1686,3321610.8493,9058024.1686,3320610.8493,16,32,768472.842,768472.842,756.0,25212.0,92484.735093,Forest,108220.76925,15321688.933,2514726.098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,Low,False,False,False,0,0.0,0.0,0.0,0.0,0.0,0,Wild Boar,Livestock Killing,2020,Village_C
1937,9057024.1686,3321610.8493,9058024.1686,3320610.8493,16,32,768472.842,1938,9057024.1686,3320610.8493,9058024.1686,3319610.8493,17,32,768586.887,0.0,756.0,25212.0,92484.735093,Forest,108220.76925,15321688.933,2514726.098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,Low,False,False,False,0,0.0,0.0,0.0,0.0,0.0,0,Elephant,Crop Raiding,2022,Village_C
1938,9057024.1686,3320610.8493,9058024.1686,3319610.8493,17,32,768586.887,1938,9057024.1686,3320610.8493,9058024.1686,3319610.8493,17,32,768586.887,768586.887,756.0,25212.0,92484.735093,Forest,108220.76925,15321688.933,2514726.098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,Low,False,False,False,0,0.0,0.0,0.0,0.0,0.0,0,Elephant,Crop Raiding,2023,Village_C
1939,9057024.1686,3319610.8493,9058024.1686,3318610.8493,18,32,768700.919,1938,9057024.1686,3320610.8493,9058024.1686,3319610.8493,17,32,768586.887,0.0,756.0,25212.0,92484.735093,Forest,108220.76925,15321688.933,2514726.098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,Low,False,False,False,0,0.0,0.0,0.0,0.0,0.0,0,Elephant,Crop Raiding,2022,Village_A
1939,9057024.1686,3319610.8493,9058024.1686,3318610.8493,18,32,768700.919,1939,9057024.1686,3319610.8493,9058024.1686,3318610.8493,18,32,768700.919,768700.919,756.0,25212.0,92484.735093,Forest,108220.76925,15321688.933,2514726.098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,Low,False,False,False,0,0.0,0.0,0.0,0.0,0.0,0,Elephant,Crop Raiding,2019,Village_B
1940,9057024.1686,3318610.8493,9058024.1686,3317610.8493,19,32,768814.94,1940,9057024.1686,3318610.8493,9058024.1686,3317610.8493,19,32,768814.94,768814.94,756.0,25212.0,92484.735093,Forest,108220.76925,15321688.933,2514726.098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,Low,False,False,False,0,0.0,0.0,0.0,0.0,0.0,0,Elephant,Crop Raiding,2020,Village_D
1940,9057024.1686,3318610.8493,9058024.1686,3317610.8493,19,32,768814.94,1941,9057024.1686,3317610.8493,9058024.1686,3316610.8493,20,32,768928.948,0.0,756.0,25212.0,92484.735093,Forest,108220.76925,15321688.933,2514726.098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,Low,False,False,False,0,0.0,0.0,0.0,0.0,0.0,0,Wild Boar,Human Attack,2021,Village_A
1941,9057024.1686,3317610.8493,9058024.1686,3316610.8493,20,32,768928.948,1941,9057024.1686,3317610.8493,9058024.1686,3316610.8493,20,32,768928.948,768928.948,756.0,25212.0,92484.735093,Forest,108220.76925,15321688.933,2514726.098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,Low,False,False,False,0,0.0,0.0,0.0,0.0,0.0,0,Wild Boar,Crop Raiding,2023,Village_B
1942,9057024.1686,3316610.8493,9058024.1686,3315610.8493,21,32,769042.944,1941,9057024.1686,3317610.8493,9058024.1686,3316610.8493,20,32,768928.948,0.0,756.0,25212.0,92484.735093,Forest,108220.76925,15321688.933,2514726.098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,Low,False,False,False,0,0.0,0.0,0.0,0.0,0.0,0,Leopard,Human Attack,2021,Village_C
1942,9057024.1686,3316610.8493,9058024.1686,3315610.8493,21,32,769042.944,1942,9057024.1686,3316610.8493,9058024.1686,3315610.8493,21,32,769042.944,769042.944,756.0,25212.0,92484.735093,Forest,108220.76925,15321688.933,2514726.098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,Low,False,False,False,0,0.0,0.0,0.0,0.0,0.0,0,Leopard,Crop Raiding,2023,Village_D
1943,9057024.1686,3315610.8493,9058024.1686,3314610.8493,22,32,769156.927,1943,9057024.1686,3315610.8493,9058024.1686,3314610.8493,22,32,769156.927,769156.927,756.0,25212.0,92484.735093,Forest,108220.76925,15321688.933,2514726.098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,Low,False,False,False,0,0.0,0.0,0.0,0.0,0.0,0,Elephant,Crop Raiding,2021,Village_B
1944,9057024.1686,3314610.8493,9058024.1686,3313610.8493,23,32,769270.899,1944,9057024.1686,3314610.8493,9058024.1686,3313610.8493,23,32,769270.899,769270.899,756.0,25212.0,92484.735093,Forest,108220.76925,15321688.933,2514726.098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,Low,False,False,False,0,0.0,0.0,0.0,0.0,0.0,0,Wild Boar,Crop Raiding,2019,Village_B
1945,9057024.1686,3313610.8493,9058024.1686,3312610.8493,24,32,769384.858,1944,9057024.1686,3314610.8493,9058024.1686,3313610.8493,23,32,769270.899,0.0,756.0,25212.0,92484.735093,Forest,108220.76925,15321688.933,2514726.098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,Low,False,False,False,0,0.0,0.0,0.0,0.0,0.0,0,Elephant,Property Damage,2021,Village_D
1945,9057024.1686,3313610.8493,9058024.1686,3312610.8493,24,32,769384.858,1945,9057024.1686,3313610.8493,9058024.1686,3312610.8493,24,32,769384.858,769384.858,756.0,25212.0,92484.735093,Forest,108220.76925,15321688.933,2514726.098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,Low,False,False,False,0,0.0,0.0,0.0,0.0,0.0,0,Tiger,Livestock Killing,2022,Village_B
1946,9057024.1686,3312610.8493,9058024.1686,3311610.8493,25,32,769498.806,1946,9057024.1686,3312610.8493,9058024.1686,3311610.8493,25,32,769498.806,769498.806,756.0,25212.0,92484.735093,Forest,108220.76925,15321688.933,2514726.098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,Low,False,False,False,0,0.0,0.0,0.0,0.0,0.0,0,Leopard,Property Damage,2019,Village_B
1947,9057024.1686,3311610.8493,9058024.1686,3310610.8493,26,32,769612.741,1947,9057024.1686,3311610.8493,9058024.1686,3310610.8493,26,32,769612.741,769612.741,756.0,25212.0,92484.735093,Forest,108220.76925,15321688.933,2514726.098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,Low,False,False,False,0,0.0,0.0,0.0,0.0,0.0,0,Elephant,Human Attack,2021,Village_D
1947,9057024.1686,3311610.8493,9058024.1686,3310610.8493,26,32,769612.741,1948,9057024.1686,3310610.8493,9058024.1686,3309610.8493,27,32,769726.664,0.0,756.0,25212.0,92484.735093,Forest,108220.76925,15321688.933,2514726.098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,Low,False,False,False,0,0.0,0.0,0.0,0.0,0.0,0,Tiger,Human Attack,2019,Village_D
1948,9057024.1686,3310610.8493,9058024.1686,3309610.8493,27,32,769726.664,1948,9057024.1686,3310610.8493,9058024.1686,3309610.8493,27,32,769726.664,769726.664,756.0,25212.0,92484.735093,Forest,108220.76925,15321688.933,2514726.098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,Low,False,False,False,0,0.0,0.0,0.0,0.0,0.0,0,Elephant,Human Attack,2022,Village_A
1949,9057024.1686,3309610.8493,9058024.1686,3308610.8493,28,32,769840.574,1949,9057024.1686,3309610.8493,9058024.1686,3308610.8493,28,32,769840.574,769840.574,756.0,25212.0,92484.735093,Forest,108220.76925,15321688.933,2514726.098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,Low,False,False,False,0,0.0,0.0,0.0,0.0,0.0,0,Leopard,Human Attack,2019,Village_C
1950,9057024.1686,3308610.8493,9058024.1686,3307610.8493,29,32,769954.472,1950,9057024.1686,3308610.8493,9058024.1686,3307610.8493,29,32,769954.472,769954.472,756.0,25212.0,92484.735093,Forest,108220.76925,15321688.933,2514726.098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,Low,False,False,False,0,0.0,0.0,0.0,0.0,0.0,0,Leopard,Crop Raiding,2021,Village_C
1951,9057024.1686,3307610.8493,9058024.1686,3306610.8493,30,32,770068.358,1950,9057024.1686,3308610.8493,9058024.1686,3307610.8493,29,32,769954.472,0.0,756.0,25212.0,92484.735093,Forest,108220.76925,15321688.933,2514726.098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,Low,False,False,False,0,0.0,0.0,0.0,0.0,0.0,0,Elephant,Crop Raiding,2019,Village_B
1951,9057024.1686,3307610.8493,9058024.1686,3306610.8493,30,32,770068.358,1951,9057024.1686,3307610.8493,9058024.1686,3306610.8493,30,32,770068.358,770068.358,756.0,25212.0,92484.735093,Forest,108220.76925,15321688.933,2514726.098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,Low,False,False,False,0,0.0,0.0,0.0,0.0,0.0,0,Leopard,Crop Raiding,2023,Village_C
1952,9057024.1686,3306610.8493,9058024.1686,3305610.8493,31,32,770182.232,1952,9057024.1686,3306610.8493,9058024.1686,3305610.8493,31,32,770182.232,770182.232,756.0,25212.0,92484.735093,Forest,108220.76925,15321688.933,2514726.098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,Low,False,False,False,0,0.0,0.0,0.0,0.0,0.0,0,Wild Boar,Crop Raiding,2018,Village_A
1953,9057024.1686,3305610.8493,9058024.1686,3304610.8493,32,32,770296.093,1953,9057024.1686,3305610.8493,9058024.1686,3304610.8493,32,32,770296.093,770296.093,756.0,25212.0,92484.735093,Forest,108220.76925,15321688.933,2514726.098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,Low,False,False,False,0,0.0,0.0,0.0,0.0,0.0,0,Wild Boar,Crop Raiding,2021,Village_B
1954,9057024.1686,3304610.8493,9058024.1686,3303610.8493,33,32,770409.942,1953,9057024.1686,3305610.8493,9058024.1686,3304610.8493,32,32,770296.093,0.0,756.0,25212.0,92484.735093,Forest,108220.76925,15321688.933,2514726.098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,Low,False,False,False,0,0.0,0.0,0.0,0.0,0.0,0,Elephant,Crop Raiding,2022,Village_C
1954,9057024.1686,3304610.8493,9058024.1686,3303610.8493,33,32,770409.942,1954,9057024.1686,3304610.8493,9058024.1686,3303610.8493,33,32,770409.942,770409.942,756.0,25212.0,92484.735093,Forest,108220.76925,15321688.933,2514726.098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,Low,False,False,False,0,0.0,0.0,0.0,0.0,0.0,0,Tiger,Crop Raiding,2020,Village_C
1955,9057024.1686,3303610.8493,9058024.1686,3302610.8493,34,32,770523.779,1955,9057024.1686,3303610.8493,9058024.1686,3302610.8493,34,32,770523.779,770523.779,756.0,25212.0,92484.735093,Forest,108220.76925,15321688.933,2514726.098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,Low,False,False,False,0,0.0,0.0,0.0,0.0,0.0,0,Elephant,Crop Raiding,2019,Village_B
1956,9057024.1686,3302610.8493,9058024.1686,3301610.8493,35,32,770637.603,1956,9057024.1686,3302610.8493,9058024.1686,3301610.8493,35,32,770637.603,770637.603,756.0,25212.0,92484.735093,Forest,108220.76925,15321688.933,2514726.098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,Low,False,False,False,0,0.0,0.0,0.0,0.0,0.0,0,Elephant,Property Damage,2023,Village_D
1965,9057024.1686,3293610.8493,9058024.1686,3292610.8493,44,32,771661.464,1965,9057024.1686,3293610.8493,9058024.1686,3292610.8493,44,32,771661.464,771661.464,756.0,25212.0,92484.735093,Forest,108220.76925,15321688.933,2514726.098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,Low,False,False,False,0,0.0,0.0,0.0,0.0,0.0,0,Elephant,Crop Raiding,2019,Village_A
1966,9057024.1686,3292610.8493,9058024.1686,3291610.8493,45,32,771775.164,1966,9057024.1686,3292610.8493,9058024.1686,3291610.8493,45,32,771775.164,771775.164,756.0,25212.0,92484.735093,Forest,108220.76925,15321688.933,2514726.098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,Low,False,False,False,0,0.0,0.0,0.0,0.0,0.0,0,Elephant,Crop Raiding,2021,Village_B
1967,9057024.1686,3291610.8493,9058024.1686,3290610.8493,46,32,771888.852,1967,9057024.1686,3291610.8493,9058024.1686,3290610.8493,46,32,771888.852,771888.852,756.0,25212.0,92484.735093,Forest,108220.76925,15321688.933,2514726.098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,Low,False,False,False,0,0.0,0.0,0.0,0.0,0.0,0,Elephant,Livestock Killing,2023,Village_B
1967,9057024.1686,3291610.8493,9058024.1686,3290610.8493,46,32,771888.852,1968,9057024.1686,3290610.8493,9058024.1686,3289610.8493,47,32,772002.527,0.0,756.0,25212.0,92484.735093,Forest,108220.76925,15321688.933,2514726.098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,Low,False,False,False,0,0.0,0.0,0.0,0.0,0.0,0,Rhino,Crop Raiding,2021,Village_C
1968,9057024.1686,3290610.8493,9058024.1686,3289610.8493,47,32,772002.527,1968,9057024.1686,3290610.8493,9058024.1686,3289610.8493,47,32,772002.527,772002.527,756.0,25212.0,92484.735093,Forest,108220.76925,15321688.933,2514726.098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,Low,False,False,False,0,0.0,0.0,0.0,0.0,0.0,0,Elephant,Crop Raiding,2018,Village_D
1969,9057024.1686,3289610.8493,9058024.1686,3288610.8493,48,32,772116.189,1968,9057024.1686,3290610.8493,9058024.1686,3289610.8493,47,32,772002.527,0.0,756.0,25212.0,92484.735093,Forest,108220.76925,15321688.933,2514726.098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,Low,False,False,False,0,0.0,0.0,0.0,0.0,0.0,0,Elephant,Crop Raiding,2022,Village_C
1969,9057024.1686,3289610.8493,9058024.1686,3288610.8493,48,32,772116.189,1969,9057024.1686,3289610.8493,9058024.1686,3288610.8493,48,32,772116.189,772116.189,756.0,25212.0,92484.735093,Forest,108220.76925,15321688.933,2514726.098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,Low,False,False,False,0,0.0,0.0,0.0,0.0,0.0,0,Elephant,Crop Raiding,2023,Village_B
1970,9057024.1686,3288610.8493,9058024.1686,3287610.8493,49,32,772229.839,1970,9057024.1686,3288610.8493,9058024.1686,3287610.8493,49,32,772229.839,772229.839,756.0,25212.0,92484.735093,Forest,108220.76925,15321688.933,2514726.098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,Low,False,False,False,0,0.0,0.0,0.0,0.0,0.0,0,Wild Boar,Crop Raiding,2023,Village_B
1971,9057024.1686,3287610.8493,9058024.1686,3286610.8493,50,32,772343.476,1971,9057024.1686,3287610.8493,9058024.1686,3286610.8493,50,32,772343.476,772343.476,756.0,25212.0,92484.735093,Forest,108220.76925,15321688.933,2514726.098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,Low,False,False,False,0,0.0,0.0,0.0,0.0,0.0,0,Wild Boar,Crop Raiding,2019,Village_C
1972,9057024.1686,3286610.8493,9058024.1686,3285610.8493,51,32,772457.101,1972,9057024.1686,3286610.8493,9058024.1686,3285610.8493,51,32,772457.101,772457.101,756.0,25212.0,92484.735093,Forest,108220.76925,15321688.933,2514726.098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,Low,False,False,False,0,0.0,0.0,0.0,0.0,0.0,0,Elephant,Crop Raiding,2019,Village_D
1973,9057024.1686,3285610.8493,9058024.1686,3284610.8493,52,32,772570.713,1973,9057024.1686,3285610.8493,9058024.1686,3284610.8493,52,32,772570.713,772570.713,756.0,25212.0,92484.735093,Forest,108220.76925,15321688.933,2514726.098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,Low,False,False,False,0,0.0,0.0,0.0,0.0,0.0,0,Elephant,Livestock Killing,2020,Village_B
1974,9057024.1686,3284610.8493,9058024.1686,3283610.8493,53,32,772684.313,1973,9057024.1686,3285610.8493,9058024.1686,3284610.8493,52,32,772570.713,0.0,756.0,25212.0,92484.735093,Forest,108220.76925,15321688.933,2514726.098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,Low,False,False,False,0,0.0,0.0,0.0,0.0,0.0,0,Elephant,Crop Raiding,2023,Village_A
